hash,time,message,buggy
3912008,2016-01-18 23:56:15,Merge remote-tracking branch 'upstream/master' into forcefield,0
a773f1c,2016-01-19 00:50:52,Add methods to get unmatched residues without forcefield templates.,0
dd43250,2016-01-19 01:07:04,Fix omitted construction of bondedToAtom,0
4f35201,2016-01-19 01:14:18,Suppress PDB warnings about duplicate atom names.,0
28c28ea,2016-01-19 01:37:40,Fix issue with bond enumeration.,0
bdf9cb9,2016-01-19 10:07:01,Neglected to return bondedToAtom,0
eb8d56e,2016-01-19 11:16:54,Minor fix for tests.,0
cb6a329,2016-01-19 11:20:30,Removed calls to cufftSetCompatibilityMode(),0
6b3a833,2016-01-19 11:50:55,Merge pull request #1351 from peastman/fft,0
f1ec09f,2016-01-19 11:55:54,Minor fix for tests.,0
5120bb0,2016-01-19 14:03:33,Merge pull request #1349 from jchodera/fix-ionic-strength,0
f5922de,2016-01-19 14:39:50,Fix the AmberCustomGBForce.getStandardParameters and make it work with mm.GBSAOBCForce as well.,0
46f62eb,2016-01-19 15:16:29,Merge remote-tracking branch 'upstream/master' into fix-ionic-strength,0
4b2ef27,2016-01-19 15:19:01,Fixed tests,0
4d00749,2016-01-19 15:19:20,Merge remote-tracking branch 'upstream/master' into forcefield,0
88d7ee6,2016-01-19 15:19:55,Fix test,0
0bdeeb0,2016-01-19 15:32:38,Merge pull request #1311 from swails/gbparams,0
818db2b,2016-01-19 17:48:33,Also return residue templates  add docs.,0
f92cbe4,2016-01-19 22:48:20,Update badges and URLs on README.md,0
e358223,2016-01-19 22:49:50,Update API docs URLs in README.md,0
86d8dbf,2016-01-19 22:59:10,Merge remote-tracking branch 'upstream/master' into forcefield,0
ce70fa1,2016-01-19 23:10:59,Fix omitted template accumulation.,0
4f86aac,2016-01-19 23:53:25,Fix import,0
06b61c6,2016-01-20 08:51:42,Add test for parameterizing system using templates built with the help of getUniqueUnmatchedResidues(),0
7aacdeb,2016-01-20 09:12:12,Fix test,0
a04f371,2016-01-20 09:25:48,Trivial change to re-trigger travis.,0
95e0571,2016-01-20 10:25:57,Merge pull request #1353 from jchodera/update-readme,0
bd6c5aa,2016-01-20 13:33:40,tests,0
35913c2,2016-01-20 13:45:01,Fixed bug in selecting device index,1
ab6cabb,2016-01-20 13:48:38,Merge pull request #1348 from rafwiewiora/forcefield_type_wildcard,0
f7b56fd,2016-01-20 14:25:25,Merge remote-tracking branch 'upstream/master' into forcefield,0
a07aace,2016-01-20 14:31:33,Merge pull request #1354 from peastman/deviceindex,0
4e742ad,2016-01-20 14:36:32,fix indent,0
a4481f5,2016-01-20 14:36:41,Fix docstrings  docs  and method names.,0
3a0fa3b,2016-01-20 16:11:54,Created property for disabling the PME stream,0
1561f08,2016-01-20 16:28:15,Updated documentation on installing to discuss conda,0
fbf0a0a,2016-01-20 16:54:27,Merge pull request #1355 from peastman/streamprop,0
454cd33,2016-01-20 23:11:39,Merge remote-tracking branch 'upstream/master' into forcefield,0
a2289e8,2016-01-20 23:12:30,Add warning about experimental API in ForceField,0
97136ed,2016-01-21 10:26:17,Merge pull request #1350 from jchodera/forcefield,0
79e6620,2016-01-21 13:14:57,Merge pull request #1358 from jchodera/cuda75,0
42c4a7d,2016-01-21 13:33:41,Update travis to use CUDA 7.5 (needs 'trusty' environment),0
de262aa,2016-01-21 14:09:39,Add more CUDA paths to CMake,0
6a4213d,2016-01-21 14:54:34,Minor improvements to manual,0
69065ab,2016-01-21 14:59:50,More debugging.,0
fca4ab1,2016-01-21 15:12:48,Fix typo,0
52d2990,2016-01-21 15:34:55,Remove debug .travis stuff,0
3a0e748,2016-01-21 15:35:01,Merge pull request #1359 from jchodera/master,0
aafe10b,2016-01-21 15:49:55,Fixed supported OS X version number,0
d2fd6ce,2016-01-21 16:15:23,Merge pull request #1356 from peastman/condadocs,0
15d1b5f,2016-01-21 17:04:07,Add a method for retrieving list of matching templates to ForceField.,0
ae0ad5c,2016-01-21 17:26:51,Fix typo in test.,0
1b28e6c,2016-01-21 17:38:01,Fix more typos in test.,0
a7ce578,2016-01-22 11:17:23,Fixed errors in CustomManyParticleForce,1
abdc629,2016-01-25 16:49:50,Improper torsions without wildcards override ones with,0
544581c,2016-01-26 10:03:20,Merge pull request #1363 from peastman/improper,0
97fa20a,2016-01-26 10:53:07,Install typemaps.i for use by plugins,0
e997456,2016-01-26 11:28:05,Merge pull request #1364 from swails/quikfix,0
c384768,2016-01-26 11:35:54,Merge pull request #1365 from peastman/typemaps,0
e82796f,2016-01-26 13:55:43,Fix calling createSystem with unitless hydrogenMass,0
180ce26,2016-01-27 08:20:39,Add a test for combining FF XML files with close  but not exactly equal scaling factors.,0
d128670,2016-01-27 08:32:05,Oops  make the scalings slightly different.,0
3db6736,2016-01-27 08:34:26,Compare scaling factors by looking at the size of their difference.,0
3f0899c,2016-01-27 10:10:04,Updates to packaging scripts for 7.0,0
76f7acf,2016-01-27 11:25:10,Merge branch 'master' into update_ug,0
8f9f093,2016-01-27 11:33:31,Added further specificity that State files can be exchanged between different platforms and OpenMM versions  while Checkpoint files can not be exchanged between platforms or versions of Openmm.,0
ed2b92e,2016-01-27 12:28:03,Merge pull request #1274 from dr-nate/update_ug,0
572abf6,2016-01-27 12:36:08,Merge pull request #1368 from swails/scee,0
bb92e3c,2016-01-27 13:20:18,Apparently the difference DOES matter... :(,0
bf14198,2016-01-27 15:40:19,Add a test for creating a Simulation from XML files.,0
b448828,2016-01-27 15:40:39,Add alternate Simulation constructor taking XML files.,0
822cc98,2016-01-27 15:43:33,Fix Simulation construction.,0
2b26d84,2016-01-27 18:02:39,Get rid of the fromXmlFiles constructor  but leave support for XML files there.,0
d2725cd,2016-01-28 10:27:52,Merge pull request #1370 from swails/simxml,0
bda3552,2016-01-28 11:51:02,Marked usesPeriodicBoundaryConditions() as const,0
14cdc9a,2016-01-28 12:27:38,Merge pull request #1372 from peastman/const,0
bfb579a,2016-02-02 14:11:47,Hopefully improve the docstring so the generated docs will improve,0
83b6b29,2016-02-02 15:25:41,Merge pull request #1376 from swails/docstring,0
ad8c262,2016-02-02 15:31:41,Fixed a rare segfault in CPU platform,0
73a59c3,2016-02-02 16:40:20,Merge pull request #1377 from peastman/segfault,0
a61fd9a,2016-02-02 17:39:18,How about this?,0
0f546f7,2016-02-03 17:48:55,Fix a bug in DrudeParticleForce on the anisotropy in the aniso34 direction.,1
8d29388,2016-02-04 10:20:27,Parallelized the code for downloading positions,0
e726c90,2016-02-04 10:58:44,Fixed compilation error in double precision mode,1
1085085,2016-02-04 13:11:40,Merge pull request #1381 from peastman/parallelpositions,0
5e6862f,2016-02-04 13:32:30,Fixed error in computing global variables,1
4beb144,2016-02-04 14:19:03,Merge pull request #1384 from peastman/setglobal,0
394551c,2016-02-04 14:53:05,Merge pull request #1382 from peastman/temptype,0
678cac1,2016-02-05 09:44:41,Merge branch 'master' into drudefix,0
90ddfc3,2016-02-05 09:57:45,Merge pull request #1385 from jing-huang/drudefix,0
c13a869,2016-02-05 15:55:51,Fixed another error in CustomIntegrator,1
fed2d32,2016-02-05 16:32:43,Merge pull request #1386 from peastman/dtglobal,0
4f629c8,2016-02-05 20:31:12,Fix errors in sphinx formatting for docs,1
7a94dd9,2016-02-06 16:01:59,Turned on building documentation,0
40544da,2016-02-06 16:07:15,Merge pull request #1388 from jchodera/forcefield,0
2f8448a,2016-02-08 11:54:23,irrXML supports numeric escapes,0
46fb5c5,2016-02-08 13:59:53,Make PythonInstall before trying to build Python API docs,0
dbaeb98,2016-02-08 14:00:26,Merge branch 'scripts' of https://github.com/peastman/openmm into scripts,0
9b89290,2016-02-08 14:14:59,Merge pull request #1391 from peastman/xml,0
22697eb,2016-02-08 15:25:17,Another attempt at getting the docs to build correctly,0
4c6503e,2016-02-10 12:28:10,Merge pull request #1360 from peastman/debugcl,0
4321455,2016-02-12 11:06:00,Fixed miniconda URL,0
2060b5b,2016-02-15 11:51:25,Merge pull request #1369 from peastman/scripts,0
20af24c,2016-02-17 13:47:33,Merge pull request #1396 from jchodera/fix-packaging-scripts,0
3bc2008,2016-02-17 16:24:58,Update packaging preparation scripts,0
34b7e21,2016-02-26 11:47:28,Part of the Ewald energy was being returned even when that force group wasn't requested,0
7633a01,2016-02-26 13:02:38,Merge pull request #1402 from peastman/ewaldenergy,0
a4f7077,2016-02-26 13:26:47,Fixed a bug in CPU neighbor list with triclinic boxes,1
e1c49eb,2016-02-26 14:41:59,Merge pull request #1403 from peastman/neighbors,0
b768ff4,2016-02-29 16:28:35,Merge pull request #1405 from pgrinaway/fix-3-member-rings,0
42b5a69,2016-02-29 16:53:09,check to make sure duplicate atoms are not assigned in torsions,0
405607e,2016-02-29 17:15:54,fix or -> and,0
6aea38c,2016-02-29 17:19:16,make clearer,0
71cb735,2016-03-04 11:20:23,Updated default coefficients for extrapolated polarization,0
9b5b52f,2016-03-04 12:54:01,Merge pull request #1407 from peastman/coefficients,0
e179cad,2016-03-11 11:30:07,Can build manuals on Windows,0
96fbf8b,2016-03-14 10:13:01,Merge pull request #1416 from peastman/docs,0
d2bf268,2016-03-14 11:47:19,C and Fortran wrappers support groups argument to getState(),0
38f8d5f,2016-03-14 13:18:59,Merge pull request #1420 from peastman/wrappergroups,0
1647f1e,2016-03-17 16:49:35,Renamed enums that caused Fortran compiler errors,0
0d7cf99,2016-03-18 09:52:21,Merge pull request #1424 from peastman/blockenums,0
f6973b9,2016-03-18 11:18:48,PDBFile writes HETATM for heterogens,0
e8ab1fa,2016-03-18 12:55:22,Merge pull request #1425 from peastman/hetatm,0
fb96746,2016-03-21 13:54:06,Removed the UTF-8 header from a file,0
293d7c6,2016-03-21 14:40:32,Merge pull request #1429 from peastman/utf8,0
06818d8,2016-03-23 17:08:16,Require SWIG 3.0.5 or later,0
5c2681d,2016-03-24 09:55:42,Merge pull request #1432 from peastman/swig,0
a45599d,2016-03-25 14:31:11,Minor updates to manuals,0
f2e879e,2016-03-25 15:12:04,Merge pull request #1438 from peastman/manuals,0
52ed82e,2016-03-28 10:43:33,Fixed bug using tabulated functions with interaction groups,1
375a708,2016-03-28 11:10:04,Merge pull request #1442 from peastman/tables,0
2653817,2016-03-30 10:57:57,Fixed an error in the earlier fix for tabulated functions with interaction groups,1
f433936,2016-03-30 12:02:47,Merge pull request #1444 from peastman/tabulated,0
9b7ab95,2016-04-19 11:35:25,Fixed error in Continuous3DFunction on CUDA and OpenCL,1
88259b1,2016-05-10 20:53:02,Fix error check for GBneck parameters,1
c52d1fa,2016-05-10 21:57:43,Add a test case for the bounds checking of GBSAGBnForce. Fails for code before this PR,0
a364303,2016-05-10 22:50:55,Fix tests.,0
a6d9891,2016-05-11 15:44:34,Fixed bug in PME with triclinic boxes,1
5e86c4f,2016-05-13 10:49:08,Fixed bug in PME with triclinic boxes,1
d48a454,2016-05-13 19:04:04,Bump version number to 7.0.1,0
